,id,name,height,weight,ability_1,ability_3,forms_switchable,gender_rate,genera,has_gender_differences,is_baby,is_legendary,is_mythical,color,evolves_from_species,generation,habitat,shape,egg_group_0,egg_group_1,flavor_text_0,flavor_text_1,flavor_text_2,flavor_text_3,flavor_text_4,flavor_text_5,flavor_text_6,flavor_text_7,flavor_text_8,flavor_text_9,flavor_text_10,flavor_text_11,front_sprite,female_sprite,shiny_sprite,shiny_female_sprite,artwork,artwork_shiny,hp,attack,defense,special-attack,special-defense,speed,type_1,type_2,flavor_text_12,flavor_text_13,flavor_text_14,flavor_text_15,flavor_text_16,flavor_text_17,ability_2,flavor_text_18,flavor_text_19,flavor_text_20,flavor_text_21,flavor_text_22,flavor_text_23,flavor_text_24,flavor_text_25
10,11,metapod,7,99,shed-skin,,False,4,Cocoon Pokemon,False,False,False,False,green,caterpie,generation-i,forest,squiggle,bug,,The shell covering this POKeMON's body is as hard as an iron slab. METAPOD does not move very much. It stays still because it is preparing its soft innards for evolution inside the hard shell.,"This Pokemon is vulnerable to attack while its shell is soft, exposing its weak and tender body.",It prepares for evolution by har dening its shell as much as possi ble to protect its soft body.,Its shell is as hard as an iron slab. A METAPOD does not move very much because it is preparing its soft innards for evolution inside the shell.,A steel-hard shell protects its tender body. It quietly endures hardships while awaiting evolution.,The shell covering this Pokemon's body is as hard as an iron slab. Metapod does not move very much. It stays still because it is preparing its soft innards for evolution inside the hard shell.,"This POKeMON is vulnerable to attack while its shell is soft, exposing its weak and tender body.","Inside the shell, it is soft and weak as it prepares to evolve. It stays motionless in the shell.",Its shell is filled with its soft innards. It doesn't move much because of the risk it might carelessly spill its innards out.,"Even though it is encased in a sturdy shell, the body inside is tender. It can't withstand a harsh attack.","This is its pre- evolved form. At this stage, it can only harden, so it remains motionless to avoid attack.",It prepares for evolution by hardening its shell as much as possible to protect its soft body.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/11.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/11.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/11.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/11.png,50,20,55,25,25,30,bug,,"It is waiting for the moment to evolve. At this stage, it can only harden, so it remains motionless to avoid attack.","Inside the shell, it is soft and weak as it pre pares to evolve. It stays motion less in the shell.","Its hard shell doesn't crack a bit even if Pikipek pecks at it, but it will tip over, spilling out its insides.",Its shell is filled with a thick liquid. All of the cells throughout its body are being rebuilt in preparation for evolution.,"Its shell is hard, but it's still just a bug shell. It's been known to break, so intense battles with it should be avoided.","Hardens its shell to protect itself. However, a large impact may cause it to pop out of its shell.",,,,,,,,,
11,12,butterfree,11,320,compound-eyes,tinted-lens,False,4,Butterfly Pokemon,True,False,False,False,white,metapod,generation-i,forest,bug-wings,bug,,"In battle, it flaps its wings at high speed to release highly toxic dust into the air.","Its wings, covered with poisonous powders, repel water. This allows it to fly in the rain.","Water-repellent powder on its wings enables it to collect honey, even in the heav iest of rains.","It has a superior ability to search for delicious honey from flowers. It can seek, extract, and carry honey from flowers blooming over six miles away.","When attacked by other Pokemon, it defends itself by scattering its poisonous scales and fluttering its wings.","Nectar from pretty flowers is its favorite food. In fields of flowers, it has heated battles with Cutiefly for territory.","Water-repellent powder on its wings enables it to collect honey, even in the heaviest of rains.","The wings are protected by rain-repellent dust. As a result, this POKeMON can fly about even in rain.",It loves the honey of flowers and can locate flower patches that have even tiny amounts of pollen.,Close examination of its large eyes reveals that each eye is composed of a myriad of tiny eyes.,"It flits from flower to flower, collecting honey. It can even identify distant flowers in bloom.","BUTTERFREE has a superior ability to search for delicious honey from flowers. It can even search out, extract, and carry honey from flowers that are blooming over six miles from its nest.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/12.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/female/12.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/12.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/female/12.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/12.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/12.png,60,45,50,90,80,70,bug,flying,"In battle, it flaps its wings at great speed to release highly toxic dust into the air.","Its wings, covered with poisonous powder, repel water. This allows it to fly in the rain.","The wings are protected by rain-repellent dust. As a result, this Pokemon can fly about even in rain.",It collects honey every day. It rubs honey onto the hairs on its legs to carry it back to its nest.,"Its wings are covered in toxic scales. If it finds bird Pokemon going after Caterpie, Butterfree sprinkles its scales on them to drive them off.","Butterfree has a superior ability to search for delicious honey from flowers. It can even search out, extract, and carry honey from flowers that are blooming over six miles from its nest.",,,,,,,,,
12,13,weedle,3,32,shield-dust,run-away,False,4,Hairy Bug Pokemon,False,False,False,False,brown,,generation-i,forest,armor,bug,,Weedle has an extremely acute sense of smell. It is capable of distinguishing its favorite kinds of leaves from those it dislikes just by sniffing with its big red proboscis (nose).,It attacks using a two-inch poison barb on its head. It can usually be found under the leaves it eats.,Its poison stinger is very powerful. Its bright-colored body is intended to warn off its enemies.,The barb on top of its head secretes a strong poison. It uses this toxic barb to protect itself.,"Often found in forests, eating leaves. It has a sharp venomous stinger on its head.",Beware of the sharp stinger on its head. It hides in grass and bushes where it eats leaves.,A WEEDLE has an extremely acute sense of smell. It distinguishes its favorite kinds of leaves from those it dislikes by sniffing with its big red proboscis (nose).,"Often found in forests, eating leaves. It has a sharp stinger on its head that injects poison.",It eats its weight in leaves every day. It fends off attackers with the needle on its head.,WEEDLE has an extremely acute sense of smell. It is capable of distinguishing its favorite kinds of leaves from those it dislikes just by sniffing with its big red proboscis (nose).,"Often found in forests and grasslands. It has a sharp, toxic barb of around two inches on top of its head.",,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/13.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/13.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/13.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/13.png,40,35,30,20,20,50,bug,poison,,,,,,,,,,,,,,,
13,14,kakuna,6,100,shed-skin,,False,4,Cocoon Pokemon,False,False,False,False,yellow,weedle,generation-i,forest,squiggle,bug,,"Kakuna remains virtually immobile as it clings to a tree. However, on the inside, it is extremely busy as it prepares for its coming evolution. This is evident from how hot the shell becomes to the touch.","It remains virtually immobile while it clings to a tree. However, on the inside, it busily prepares for evolution. This is evident from how hot its shell becomes.","KAKUNA remains virtually immobile as it clings to a tree. However, on the inside, it is extremely busy as it prepares for its coming evolution. This is evident from how hot the shell becomes to the touch.","Almost incapable of moving, this POKeMON can only harden its shell to protect itself when it is in danger.","While awaiting evolution, it hides from predators under leaves and in nooks of branches.","From this form, it will grow into an adult. As its body becomes soft er, the external shell hardens.",This POKeMON is in a temporary stage while making its body. It is almost completely unable to move on its own.,"Almost incapable of moving, this Pokemon can only harden its shell to protect itself when it is in danger.","Nearly incapable of movement, it leans against stout trees while waiting for its evolution.","Able to move only slightly. When endangered, it may stick out its stinger and poison its enemy.","Although it is a cocoon, it can move a little. It can extend its poison barb if it is attacked.","From this form, it will grow into an adult. As its body becomes softer, the external shell hardens.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/14.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/14.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/14.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/14.png,45,25,50,25,25,35,bug,poison,"Almost incapable of moving, this POKeMON can only harden its shell to protect itself from predators.",,,,,,,,,,,,,,
14,15,beedrill,10,295,swarm,sniper,True,4,Poison Bee Pokemon,False,False,False,False,yellow,kakuna,generation-i,forest,bug-wings,bug,,It can take down any opponent with its powerful poi son stingers. It sometimes attacks in swarms.,"May appear in a swarm. Flies at violent speeds, all the while stabbing with the toxic stinger on its rear.","It uses sharp, poisonous stings to defeat prey, then takes the victim back to its nest for food.",Flies at high speed and attacks using its large venomous stingers on its forelegs and tail.,It has 3 poisonous stingers on its forelegs and its tail. They are used to jab its enemy repeatedly.,"BEEDRILL is extremely territorial. No one should ever approach its nest - this is for their own safety. If angered, they will attack in a furious swarm.","A BEEDRILL is extremely territorial. For safety reasons, no one should  ever approach its nest. If angered, they will attack in a swarm.","Its best attack involves flying around at high speed, striking with poison needles, then flying off.",It has three poisonous stingers on its forelegs and its tail. They are used to jab its enemy repeatedly.,"Beedrill is extremely territorial. No one should ever approach its nest--this is for their own safety. If angered, they will attack in a furious swarm.",It has three poison barbs. The barb on its tail secretes the most powerful poison.,It can take down any opponent with its powerful poison stingers. It sometimes attacks in swarms.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/15.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/15.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/15.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/15.png,65,90,40,45,80,75,bug,poison,It flies at high speed and attacks using  the large venomous stingers on its forelegs and tail.,,,,,,,,,,,,,,
15,16,pidgey,3,18,keen-eye,big-pecks,False,4,Tiny Bird Pokemon,False,False,False,False,brown,,generation-i,forest,wings,flying,,"Does not like to fight. It hides in tall grass and so on, foraging for food such as small bugs.","It usually hides in tall grass. Because it dislikes fighting, it protects itself by kicking up sand.","It has an extremely sharp sense of direction. It can unerringly return home to its nest, however far it may be removed from its familiar surroundings.","Common in grassy areas and forests, it is very docile and will chase off enemies by flapping up sand.","Common in grassy areas and forests, it is very docile and will chase off enemies by flap ping up sand.","It rapidly flaps its wings in the grass, stirring up a dust cloud that drives insect prey out into the open.","Very docile. If attacked, it will often kick up sand to protect itself rather than fight back.","It usually hides in tall grass. Be cause it dislikes fighting, it pro tects itself by kicking up sand.","It is docile and prefers to avoid conflict. If disturbed, however, it can ferociously strike back.","Pidgey has an extremely sharp sense of direction. It is capable of unerringly returning home to its nest, however far it may be removed from its familiar surroundings.",A common sight in forests and woods. It flaps its wings at ground level to kick up blinding sand.,"PIDGEY has an extremely sharp sense of direction. It is capable of unerringly returning home to its nest, however far it may be removed from its familiar surroundings.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/16.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/16.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/16.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/16.png,40,45,40,35,35,56,normal,flying,,,,,,,tangled-feet,,,,,,,,
16,17,pidgeotto,11,300,keen-eye,big-pecks,False,4,Bird Pokemon,False,False,False,False,brown,pidgey,generation-i,forest,wings,flying,,"It renders its prey immobile using  well-developed claws, then carries the prey more than 60 miles to its nest.","Very protective of its sprawling territorial area, this POKeMON will fiercely peck at any intruder.",This POKeMON is full of vitality. It constantly flies around its large territory in search of prey.,"It has outstanding vision. However high it flies, it is able to distin guish the move ments of its prey.","It immobilizes its prey using well- developed claws, then carries the prey more than 60 miles to its nest.","This POKeMON flies around, patrolling its large territory. If its living space is violated, it shows no mercy in thoroughly punishing the foe with its sharp claws.","It slowly flies in a circular pat tern, all the while keeping a sharp lookout for prey.",The claws on its feet are well developed. It can carry prey such as an EXEGGCUTE to its nest over 60 miles away.,"It has outstanding vision. However high it flies, it is able to distinguish the movements of its prey.","Very protective of its sprawling territorial area, this Pokemon will fiercely peck at any intruder.","Pidgeotto claims a large area as its own territory. This Pokemon flies around, patrolling its living space. If its territory is violated, it shows no mercy in thoroughly punishing the foe with its sharp claws.","It flies over its wide territory in search of prey, downing it with its highly developed claws.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/17.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/17.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/17.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/17.png,63,60,55,50,50,71,normal,flying,This Pokemon is full of vitality. It constantly flies around its large territory in search of prey.,The claws on its feet are well developed. It can carry prey such as an Exeggcute to its nest over 60 miles away.,"PIDGEOTTO claims a large area as its own territory. This POKeMON flies around, patrolling its living space. If its territory is violated, it shows no mercy in thoroughly punishing the foe with its sharp claws.",,,,tangled-feet,,,,,,,,
17,18,pidgeot,15,395,keen-eye,big-pecks,True,4,Bird Pokemon,False,False,False,False,brown,pidgeotto,generation-i,forest,wings,flying,,"This POKeMON has gorgeous, glossy feathers. Many TRAINERS are so captivated by the beautiful feathers on its head that they choose PIDGEOT as their POKeMON.","When hunting, it skims the surface of water at high speed to pick off unwary prey such as Magikarp.",Its well-developed chest muscles make it strong enough to whip up a gusty windstorm with just a few flaps.,"When hunting, it skims the surface of water at high speed to pick off unwary prey such as MAGIKARP.","Its outstanding vision allows it to spot splashing MAGIKARP, even while flying at 3300 feet.",It spreads its beautiful wings wide to frighten its enemies. It can fly at Mach 2 speed.,It spreads its gorgeous wings widely to intimidate enemies. It races through the skies at Mach-2 speed.,"By flapping its wings with all its might, Pidgeot can make a gust of wind capable of bending tall trees.","This Pokemon has a dazzling plumage of beautifully glossy feathers. Many Trainers are captivated by the striking beauty of the feathers on its head, compelling them to choose Pidgeot as their Pokemon.","By flapping its wings with all its might, PIDGEOT can make a gust of wind capable of bending tall trees.","This POKeMON flies at Mach 2 speed, seeking prey. Its large talons are feared as wicked weapons.","This POKeMON has a dazzling plumage of beautifully glossy feathers. Many TRAINERS are captivated by the striking beauty of the feathers on its head, compelling them to choose PIDGEOT as their POKeMON.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/18.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/18.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/18.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/18.png,83,80,75,70,70,101,normal,flying,"This Pokemon flies at Mach 2 speed, seeking prey. Its large talons are feared as wicked weapons.",,,,,,tangled-feet,,,,,,,,
18,19,rattata,3,35,run-away,hustle,False,4,Mouse Pokemon,True,False,False,False,purple,,generation-i,grassland,quadruped,ground,,"Living wherever there is food available, it ceaselessly scav enges for edibles the entire day.","Its incisors continue growing until its death. If its Trainer doesn't offer it a file to gnaw on, it will gnaw on door frames, table legs, and so on.",This Pokemon is common but hazardous. Its sharp incisors can easily cut right through hard wood.,"With their strong capacity for survival, they can live in dirty places without concern. Left unchecked, their numbers multiply rapidly.","Will chew on anything with its fangs. If you see one, you can be certain that 40 more live in the area.","RATTATA is cautious in the extreme. Even while it is asleep, it constantly listens by moving its ears around. It is not picky about where it lives - it will make its nest anywhere.","Will chew on any thing with its fangs. If you see one, it is certain that 40 more live in the area.","It searches for food all day. It gnaws on hard objects to wear down its fangs, which grow constantly during its lifetime.","A RATTATA is cautious in the extreme. Even while it is asleep, it constantly moves its ears and listens for danger. It will make its nest anywhere.","Living wherever there is food available, it ceaselessly scavenges for edibles the entire day.","Cautious in the extreme, its hardy vitality lets it live in any kind of environment.","Its incisors grow continuously throughout its life. If its incisors get too long, this Pokemon becomes unable to eat, and it starves to death.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/19.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/female/19.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/19.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/female/19.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/19.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/19.png,30,56,35,25,35,72,normal,,"Its fangs are long and very sharp. They grow continuously, so it gnaws on hard things to whittle them down.","It eats anything. Wherever food is available, it will settle down and produce offspring continuously.",This POKeMON's impressive vital ity allows it to live anywhere. It also multiplies very quickly.,"Bites anything when it attacks. Small and very quick, it is a common sight in many places.","Rattata is cautious in the extreme. Even while it is asleep, it constantly listens by moving its ears around. It is not picky about where it lives--it will make its nest anywhere.",,guts,,,,,,,,
19,20,raticate,7,185,run-away,hustle,False,4,Mouse Pokemon,True,False,False,False,brown,rattata,generation-i,grassland,quadruped,ground,,It whittles its constantly growing fangs by gnawing on hard things. It can chew apart cinder walls.,"RATICATE's sturdy fangs grow steadily. To keep them ground down, it gnaws on rocks and logs. It may even chew on the walls of houses.",It uses its whis kers to maintain its balance. It apparently slows down if they are cut off.,"With its long fangs, this surprisingly violent Pokemon can gnaw away even thick concrete with ease.",Gnaws on anything with its tough fangs. It can even topple concrete buildings by gnaw ing on them.,"Its whiskers help it to maintain balance. Its fangs never stop grow ing, so it gnaws to pare them down.","Raticate's sturdy fangs grow steadily. To keep them ground down, it gnaws on rocks and logs. It may even chew on the walls of houses.","Its whiskers are essential for maintaining its balance. No matter how friendly you are, it will get angry and bite you if you touch its whiskers.",Gnaws on anything with its tough fangs. It can even topple concrete buildings by gnawing on them.,"Its hind feet are webbed, so it's a strong swimmer. It can cross rivers and sometimes even oceans.","A RATICATE's sturdy fangs grow steadily. To keep them ground down, it gnaws on rocks and logs. It may even chew on the walls of houses.","Its hind feet are webbed. They act as flippers, so it can swim in rivers and hunt for prey.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/20.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/female/20.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/20.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/female/20.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/20.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/20.png,55,81,60,50,70,97,normal,,People say that it fled from its enemies by using its small webbed hind feet to swim from island to island in Alola.,The webs on its hind legs enable it to cross rivers. It searches wide areas for food.,"Its whiskers help it to maintain balance. Its fangs never stop growing, so it gnaws to pare them down.",It uses its whiskers to maintain its balance. It apparently slows down if they are cut off.,The webs on its hind legs enable it to cross rivers. It search es wide areas for food.,"Its disposition is far more violent than its looks would suggest. Don't let your hand get too close to its face, as it could bite your hand clean off.",guts,"Its rear feet have three toes each. They are webbed, enabling it to swim across rivers.",,,,,,,
